uf,tipoImovel,complemento,endereco,codigoMobile,cep,bairro,metragem,numero,codigoExterno,id,DATA_REGARGA,cidade,ativo
CE,CASA,1º ETAPA,0045,,60750590,PREFEITURA JOSE WALTER,,360,3292,613618,2025-09-23 11:14:03,FORTALEZA,True
CE,,CASA B,02 (CONJ. ARVOREDO),,60752320,MONDUBIM,,142,2865,505231,2025-09-23 11:14:03,FORTALEZA,True
CE,CASA,CASA 26 BL A COND VILLAGE MONTE PRINCE 1,03H,,60749050,PREFEITURA JOSE WALTAR,,97,2872,506692,2025-09-23 11:14:03,FORTALEZA,True
CE,APARTAMENTO                   ,AP 922 BL B                                                     ,09,,61600000,TABAPUA                                                         ,,92,2791,200767,2025-09-23 11:14:03,CAUCAIA                                                         ,True
CE,CASA ,,ABEL GARCIA,,60410760,VILA UNIÃO,,865,3710,1009903,2025-09-23 11:14:03,FORTALEZA,True
CE,,AP 305 ED SAINT MARTIN FLAT,ABOLICAO,,60165081,MEIRELES,,3340,3787,995645,2025-09-23 11:14:03,FORTALEZA,True
CE,CASA,,ADOLFO SIQUEIRA,,60135140,JOAQUIM TAVORA,,22,4145,1108440,2025-09-23 11:14:03,FORTALEZA,True
CE,APARTAMENTO,AP 301 ED EXUPERY,AGUANAMBI,,60055401,FATIMA,,1505,3306,617668,2025-09-23 11:14:03,FORTALEZA,True
CE,APARTAMENTO,AP 302 BL 2 ED PALM BEACH,ÁGUA VIVA,,61700000,PORTO DAD DUNAS ,,445,3883,990257,2025-09-23 11:14:03,FORTALEZA,True
CE,CASA,QUADRA 28,ALAMEDA DAS BENEDITAS,,60190160,CIDADE 2000,60,277,4480,1338822,2025-09-23 11:14:07,FORTALEZA,True
CE,CASA,QUADRA 34,ALAMEDA DAS CHANANAS,,60190300,CIDADE 2000,,169 A,3929,989323,2025-09-23 11:14:07,FORTALEZA,True
CE,CASA,QUADRA 34,ALAMEDA DAS CHANANAS ,,60190300,CIDADE 2000,,169 B,3930,989061,2025-09-23 11:14:07,FORTALEZA ,True
CE,QUITINET,,ALAMEDA ELIANE LUCIA,,60190150,CID 2000,,126,3458,684019,2025-09-23 11:14:07,FORTALEZA,True
CE,APARTAMENTO,AP 105 BL 6 RESERVA JARDIM COND CLUBE,ALBERTO CRAVEIRO,,60860000,DIAS MACEDO,,1240,2849,224180,2025-09-23 11:14:07,FORTALEZA ,True
CE,APARTAMENTO,AP406 BL13 RESERVA JARDIM (VIA MARGINAL R MARTINHO 51),ALBERTO CRAVEIRO,,60860000,DIAS MACADO,,1240,3198,573212,2025-09-23 11:14:07,FORTALEZA,True
CE,Ponto COMECIAL,,ALBERTO MAGNO,,60435020,MONTESE ,,146,3673,820323,2025-09-23 11:14:07,FORTALEZA,True
CE,CASA ,B,ALBERTO MAGNO ,,60425235,MONTESE,,665,3857,1015689,2025-09-23 11:14:07,FORTALEZA,True
CE,APARTAMENTO,AP 202 ED GRACY,ALBERT SABIN,,60810060,COCO,,111,3047,527701,2025-09-23 11:14:07,FORTALEZA,True
CE,CASA,TERREO -  QUADRA 30 BAIRRO CIDADE 2000,AL DAS BONINAS,,60190200,PAPICU,,48,3089,550921,2025-09-23 11:14:07,FORTALEZA,True
CE,RESIDENCIAL,B QUADRA 34,AL DAS CECILIAS,,60190240,CIDADE 2000,0,172,3932,955323,2025-09-23 11:14:09,FORTALEZA,True
CE,APARTAMENTO,AP I,AL DAS EXTREMOSAS,,60190420,CIDADE 2000,,78,4014,1020147,2025-09-23 11:14:09,FORTALEZA,True
CE,APARTAMENTO,AP L,AL DAS EXTREMOSAS,,60190420,CIDADE 2000,,78,4019,1036083,2025-09-23 11:14:09,FORTALEZA,True
CE,,AP E,AL DAS EXTREMOSAS,,60190420,CIDADE 2000,,78,4018,1045111,2025-09-23 11:14:09,FORTALEZA,True
CE,CASA,,AL DAS VERBENAS,,60190330,CIDADE 2000,60,280,4287,1206239,2025-09-23 11:14:09,FORTALEZA,True
CE,CASA                          ,QD 12,AL DAS VIOLETAS,,60190310,CIDADE 2000                                                     ,,46,1504,142628,2025-09-23 11:14:09,FORTALEZA                                                       ,True
CE,CASA                          ,QD 38 CJ CIDADE 2000,AL DOS CRISANTEMOS,,60190360,PAPICU                                                          ,,186,1789,21399,2025-09-23 11:14:09,FORTALEZA                                                       ,True
CE,CASA                          ,QD 04,AL MARIA DORALICE,,60190170,PAPICU                                                          ,,125,1893,21623,2025-09-23 11:14:09,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 304 BL 7 ED FOUR LIFE LIBERDADE,A (LOT. MRV MAGIS - DENDE),,60714750,MARAPONGA,,90,3265,591396,2025-09-23 11:14:09,FORTALEZA,True
CE,APARTAMENTO,AP 310 BL 1 LIBERDADE ED FOUR LIFE,A (LOT. MRV MAGIS - DENDE),,60714750,MARAPONGA,,90,3850,903766,2025-09-23 11:14:09,FORTALEZA,True
CE,CASA,,AL ROSA MARIA,,60190250,CIDADE 2000,80,183,4285,1209830,2025-09-23 11:14:11,FORTALEZA,True
CE,CASA                          , ,ALTO DO GARROTE,,61600000,TABUBA                                                          ,,544,2560,142894,2025-09-23 11:14:11,CAUCAIA                                                         ,True
CE,APARTAMENTO,AP 1602 ED ALAMEDA COCO,ALUISIO SORIANO ADERALDO,,60001970,COCO,,100,2916,505474,2025-09-23 11:14:11,FORTALEZA,True
CE,APARTAMENTO,AP 1402 ED ALAMEDA COCO,ALUISIO SORIANO ADERALDO,,60001970,COCO,,100,2915,505472,2025-09-23 11:14:11,FORTALEZA,True
CE,,AP 302 ED MARIA HELENA,ALVARO BOMILCAR,,60120280,TAUAPE,130,3628,0008,1535642,2025-09-23 11:14:11,FORTALEZA,True
CE,,AP 101 ED ILHA BELA,ALVARO BOMILCAR,,60120280,TAUAPE,60,3873,0075,46284,2025-09-23 11:14:11,FORTALEZA,True
CE,APARTAMENTO,AP 304 ED ILHA BELA,ALVARO BOMILCAR,,60120280,TAUAPE,,3873,2890,500110,2025-09-23 11:14:11,FORTALEZA,True
CE,APARTAMENTO,QD 4 - DENDE AP 503 BL 5 ED FOUR LIFE ALEGRIA,A (MARAPONGA),,60711900,MARAPONGA,,191,3172,551994,2025-09-23 11:14:11,FORTALEZA ,True
CE,RESIDENCIAL,AP 503 ED REGINALDO ROCHA,ANA BILHAR,,60160110,MEIRELES,68,54,3175,551999,2025-09-23 11:14:11,FORTALEZA,True
CE,RESIDENCIAL,AP 702 ED RESIDENCE PASSY,ANA BILHAR,,60160110,MEIRELES,193,44,2564,142897,2025-09-23 11:14:13,FORTALEZA,True
CE,APARTAMENTO,AP 2204 ED HAMILTON NOGUEIRA,ANA BILHAR,,60160110,MEIRELES,,491,0128,551966,2025-09-23 11:14:13,FORTALEZA,True
CE,RESIDENCIAL,AP 1404 ED ROMA,ANA BILHAR,,60160110,MEIRELES,49,1235,2737,196395,2025-09-23 11:14:13,FORTALEZA,True
CE,RESIDENCIAL,AP 404 ED ROMA,ANA BILHAR,,60160110,MEIRELES,68,1235,1692,22534,2025-09-23 11:14:13,FORTALEZA,True
CE,COMERCIAL,,ANA BILHAR,,60160110,MEIRELES,0,1111,3258,1538329,2025-09-23 11:14:13,FORTALEZA,True
CE,APARTAMENTO,ED ROMA AP 201,ANA BILHAR ,,60160110,MEIRELES,,1235,4023,1014977,2025-09-23 11:14:13,FORTALEZA,True
CE,APARTAMENTO,AP 304 BL GERBERA ED LES JARDINS,ANDRADE FURTADO,,60192070,COCO,,2401,3072,524155,2025-09-23 11:14:13,FORTALEZA,True
CE,,AP 303 BL E ED MODERNA ALDEOTA,ANDRADE FURTADO,,60192072,COCO,100,1300,0042,68939,2025-09-23 11:14:14,FORTALEZA,True
CE,RESIDENCIAL,AP 506 ED MONSENHOR TABOSA,ANTONIO AUGUSTO,,60110370,MEIRELES,80,483,1157,142542,2025-09-23 11:14:14,FORTALEZA,True
CE,APARTAMENTO,AP 1102 ED CONSONATA,ANTONIO AUGUSTO,,60110370,ALDEOTA,,120,3163,551973,2025-09-23 11:14:14,FORTALEZA,True
CE,APATAMENTO,AP 1202 ED CONSONATA,ANTONIO AUGUSTO,,60110370,MEIRELES,,120,2992,508787,2025-09-23 11:14:14,FORTALEZA,True
CE,APARTAMENTO,AP 1703 ED CONSONATA,ANTONIO AUGUSTO,,60110370,MEIRELES,,120,3164,548343,2025-09-23 11:14:14,FORTALEZA ,True
CE,APARTAMENTO,AP 2202 ED CONSONATA,ANTONIO AUGUSTO,,60110370,MEIRELES,,120,3121,544127,2025-09-23 11:14:14,FORTALEZA ,True
CE,RESIDENCIAL,AP 2303 ED PIAZZA COLISEU,ANTONIO AUGUSTO,,60110370,MEIRELES,75,52,3304,617474,2025-09-23 11:14:14,FORTALEZA,True
CE,COMERCIAL,SALA 1101,ANTONIO AUGUSTO,,60110370,ALDEOTA,0,1271,2140,142767,2025-09-23 11:14:14,FORTALEZA,True
CE,APARTAMENTO,AP 604 ED PIAZZA COLISEU,ANTONIO AUGUSTO,,60110370,MEIRELES,,52,2851,506391,2025-09-23 11:14:14,FORTALEZA,True
CE,APARTAMENTO,AP301 ED PIAZZA COLISEU,ANTONIO AUGUSTO,,60110370,MEIRELES,,52,2997,507244,2025-09-23 11:14:17,FORTALEZA,True
CE,APARTAMENTO,AP 2004 ED PIAZZA COLISEU,ANTONIO AUGUSTO,,60110370,MEIRELES ,,52,3009,516633,2025-09-23 11:14:17,FORTALEZA ,True
CE,RESIDENCIAL,AP 105 ED PIAZZA COLISEU,ANTONIO AUGUSTO,,60110370,MEIRELES,75,52,3364,639400,2025-09-23 11:14:17,FORTALEZA,True
CE,APARTAMENTO,AP 601 ED PIAZZA COLISEU,ANTONIO AUGUSTO,,60110370,MEIRELES,,52,2978,522270,2025-09-23 11:14:17,FORTALEZA,True
CE,APARTAMENTO,AP 1201 ED CONSONATA,ANTONIO AUGUSTO,,60110370,MEIRELES,,120,2991,508789,2025-09-23 11:14:17,FORTALEZA,True
CE,RESIDENCIAL,AP 1603  ED PIAZZA COLISEU,ANTONIO AUGUSTO,,60110370,MEIRELES,75,52,2828,209296,2025-09-23 11:14:17,FORTALEZA,True
CE,APARTAMENTO,AP 1401 ED PIAZZA COLISEU,ANTONIO AUGUSTO ,,60110400,MEIRELES,,52,4092,1074580,2025-09-23 11:14:19,FORTALEZA,True
CE,RESIDENCIAL,AP 103 ED JOAO VICTOR,ANTONIO JUSTA,,60165090,MEIRELES,130,3450,2096,51145,2025-09-23 11:14:19,FORTALEZA,True
CE,APARTAMENTO,"AP 202 , ED DANIELLE ",ANTONIO JUSTA ,,60175425,VARJOTA ,,4180,4349,1255665,2025-09-23 11:14:19,FORTALEZA,True
CE,CASA,,ANTONIO LAFAYETTE,,60356140,ALAGADIÇO,,124,4110,1090699,2025-09-23 11:14:19,FORTALEZA,True
CE,RESIDENCIAL,APTO 104 ED OURO VELHO,ANTONIO SALES,,60135100,DIONISIO TORRES,120,2311,1395,142602,2025-09-23 11:14:19,FORTALEZA,True
CE,RESIDENCIAL,AP 203,ANTONIO SALES,,60135100,JOAQUIM TAVORA,30,25,3512,696254,2025-09-23 11:14:19,FORTALEZA,True
CE,APARTAMENTO,AP 301 ED SAN MICHEL,ANTONIO SALES,,60135100,DIONISIO TORRES,,2367,3117,539521,2025-09-23 11:14:19,FORTALEZA,True
CE,,SL 44 48 50,ANTONIO SALES,,60135101,DIONISIO TORRES,120,2240,0080,1535625,2025-09-23 11:14:19,FORTALEZA,True
CE,APARTAMENTO,AP 401 ED. ANA ZULEIKA,ANTONIO SALES ,,,DIONISIO TORRES,,2199,4462,1358445,2025-09-23 11:14:19,FORTALEZA,True
CE,,CASA 07 BL A COND MAYARA RESIDENCE,ARAUJO TORREAO,,60830290,MESSEJANA,,215,3039,517063,2025-09-23 11:14:19,FORTALEZA,True
CE,APARTAMENTO,AP 2401 ED EMILIO HINKO,ARTHUR FACANHA,,60175130,MUCURIPE,,66,2027,19622,2025-09-23 11:14:22,FORTALEZA,True
CE,APARTAMENTO,AP 1903 E D EMILIO HINKO,ARTHUR FACANHA,,60175130,MUCURIPE,,66,3161,551967,2025-09-23 11:14:22,FORTALEZA,True
CE,CASA,,AUSTRALIA,,60740820,ITAPERI,,647,2955,512724,2025-09-23 11:14:22,FORTALEZA ,True
CE,RESIDENCIAL/COMERCIAL,,AV 13 DE MAIO,,60040215,BENFICA,583,2955,4887,1538546,2025-09-23 11:14:22,FORTALEZA,True
CE,APARTAMENTO                   ,AP 302 BL B  ED 11 DE JULHO,AV ADERBAL NUNES FREIRE,,60135590,COCO                                                            ,,4107,1918,8492,2025-09-23 11:14:22,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 303 BL 4 ED. RESERVA JARDIM,AV ALBERTO CRAVEIRO,,60860000,CASTELÃO,,1240,3397,691438,2025-09-23 11:14:22,FORTALEZA,True
CE,APARTAMENTO,AP506 BL11 ED RESERVA JARDIM ANT VIA MARGI RIACHO MARTINHO 51,AV- ALBERTO CRAVEIRO,,60861212,BOA VISTA,,1240,3692,842576,2025-09-23 11:14:22,FORTALEZA,True
CE,APARTAMENTO ,AP 205 BL 06 ED RESERVA JARDIM,AV ALBERTO CRAVEIRO (R VIA MARGINAL RIACHO MARTINHO 51),,,DIAS MACEDO ,,1240,4610,1389805,2025-09-23 11:14:22,FORTALEZA,True
CE,APARTAMENTO,AP1101 BL II ED MEDITER RANEE VILLAGE,AV- ALVARO CORREIA,,60165230,VARJOTA,,455,2998,546112,2025-09-23 11:14:24,FORTALEZA ,True
CE,APARTAMENTO                   ,AP 103 ED SCORPIUS,AV ANTONIO JUSTA,,60165090,MEIRELES                                                        ,,2970,1979,10520,2025-09-23 11:14:24,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 201 ED SCORPIUS                                              ,AV ANTONIO JUSTA,,60165090,MEIRELES                                                        ,,2970,2807,203135,2025-09-23 11:14:24,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 703 ED VILLAGE MISRAEL PINHEIRO,AV ANTONIO JUSTA,,60165090,MEIRELES,,3309,4108,1099359,2025-09-23 11:14:24,FORTALEZA,True
CE,APARTAMENTO,AP 102 ED JOAO VICTOR,AV ANTONIO JUSTA,,,MEIRELES,,3450,4843,1517666,2025-09-23 11:14:24,fortaleza,True
CE,,AP 902 BL B ED BIBLOS E SIDON,AV ANTONIO JUSTA,,60165090,MEIRELES,110,3551,0050,127848,2025-09-23 11:14:24,FORTALEZA,True
CE,RESIDENCIAL,AP 303 ED SCORPIO (ENEL BL C),AV ANTONIO JUSTA,,60165090,MEIRELES,197,2970,4637,1408172,2025-09-23 11:14:24,FORTALEZA,True
CE,APARTAMENTO,AP 703 ED BOLZANO,AV ANTONIO JUSTA,,60165090,VARJOTA,,3799,3337,653564,2025-09-23 11:14:24,FORTALEZA,True
CE,APARTAMENTO,"AP 1100, SPLENDIDO RESIDENCE",AV ANTONIO JUSTA ,,,MEIRELES,,3330,4671,1434998,2025-09-23 11:14:26,FORTALEZA,True
CE,APARTAMENTO,AP 205 ED MISTO VIA VENETTO FLAT,AV- ANTONIO JUSTA,,60165090,MEIRELES,,2324,3551,739115,2025-09-23 11:14:26,FORTALEZA ,True
CE,APARTAMENTO,AP 202,AV ANTONIO SALES,,60135100,JOAQUIM TAVORA,,25,3511,696253,2025-09-23 11:14:26,FORTALEZA,True
CE,SALA                          ,SL 1102  ED NORDESTE CENTER,AV ANTONIO SALES,,60135100,DIONISIO TORRES                                                 ,,1317,1824,142729,2025-09-23 11:14:26,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 201,AV ANTONIO SALES,,60135100,JOAQUIM TAVORA,,25,3510,696252,2025-09-23 11:14:26,FORTALEZA,True
CE,CASA                          ,ALTOS,AV ANTONIO SALES,,60135100,JOAQUIM TAVORA                                                  ,,25,1232,139569,2025-09-23 11:14:26,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 101,AV ANTONIO SALES,,60135100,JOAQUIM TAVORA,,25,3507,696249,2025-09-23 11:14:26,FORTALEZA,True
CE,APARTAMENTO,AP 103,AV ANTONIO SALES,,60135100,JOAQUIM TAVORA,,25,3509,696251,2025-09-23 11:14:26,FORTALEZA,True
CE,APARTAMENTO,AP 102,AV ANTONIO SALES,,60135100,JOAQUIM TAVORA,,25,3508,696250,2025-09-23 11:14:26,FORTALEZA,True
CE,APARTAMENTO,AP 103 BL 09 COND JOSE BASTOS,AV. AUGUSTO DOS ANJOS,,60520022,JOQUEI CLUBE ,,240,4274,1209183,2025-09-23 11:14:28,FORTALEZA,True
CE,RESIDENCIAL,AP 702 BL A ED GLORINHA PESTANA,AV BARAO DE STUDART,,60120024,ALDEOTA,131,1966,4888,1541556,2025-09-23 11:14:28,FORTALEZA,True
CE,APARTAMENTO                   ,AP 801 ED TEREZINHA,AV BARAO DE STUDART,,60120000,ALDEOTA                                                         ,,204,2585,150113,2025-09-23 11:14:28,FORTALEZA                                                       ,True
CE,SALA                          ,SALA 506 ED CENICENTER,AV BARAO DE STUDART,,60120002,ALDEOTA                                                         ,,2500,1294,142579,2025-09-23 11:14:28,FORTALEZA                                                       ,True
CE,COMERCIAL,SL 803 ED TORRE EMPRESARIAL QUIXADÁ,AV BARAO DE STUDART,,60120002,JOAQUIM TAVORA,,2360,2194,68553,2025-09-23 11:14:28,FORTALEZA,True
CE,APARTAMENTO,AP 303 ED TEREZINHA,AV BARAO DE STUDART,,60120000,MEIRELES,,204,3754,873786,2025-09-23 11:14:28,FORTALEZA,True
CE,,AP 203 ED SAN MARINO,AV. BARAO DE STUDART,,,ALDEOTA,,1000,4231,1173103,2025-09-23 11:14:30,FORTALEZA,True
CE,APARTAMENTO,AP 509 ED SCALA RESIDENCE,AV BEIRA MAR,,60165121,MUCURIPE,,3960,1917,29952,2025-09-23 11:14:30,FORTALEZA,True
CE,APARTAMENTO                   ,AP 200 ED VELEIRO CONDOMINIUM,AV BEIRA MAR,,60165121,MUCURIPE                                                        ,,4320,1498,38456,2025-09-23 11:14:30,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 713 ED SCALA RESIDENZA,AV BEIRA MAR,,60165121,MEIRELES                                                        ,,3960,2721,188758,2025-09-23 11:14:30,FORTALEZA                                                       ,True
CE,FLAT                          ,AP1705 ED IRACEMA RESIDENCE SERVICE,AV BEIRA MAR,,60165121,MEIRELES                                                        ,,4050,2195,51158,2025-09-23 11:14:30,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 2205 ED SCALA RESIDENZA,AV BEIRA MAR,,60165121,MEIRELES                                                        ,,3960,2722,188759,2025-09-23 11:14:30,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 1806 ED SCALA RESIDENZA                                      ,AV BEIRA MAR,,60165121,MEIRELES                                                        ,,3960,2742,198268,2025-09-23 11:14:30,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 805A ED PROFESSOR MARINHO DE ANDRADE,AV BEIRA MAR,,60165121,MUCURIPE                                                        ,,4444,2387,94457,2025-09-23 11:14:30,FORTALEZA                                                       ,True
CE,APARTAMENTO,"AP 800, ED JANGADA",AV BEIRA MAR,,,MEIRELES,,1000,4695,1456827,2025-09-23 11:14:32,FORTALEZA,True
CE,APARTAMENTO                   ,AP 1201 ED ATLANTIS,AV BEIRA MAR,,60165121,MEIRELES                                                        ,,2120,2026,21027,2025-09-23 11:14:32,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 1402 ED OCEAN TOWER                                          ,AV BEIRA MAR,,60165121,MUCURIPE                                                        ,,4620,2803,201956,2025-09-23 11:14:32,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 407 ED JAQUELINE,AV BEIRA MAR,,60165121,MEIRELES                                                        ,,3220,2541,140204,2025-09-23 11:14:32,FORTALEZA                                                       ,True
CE,FLAT                          ,AP 1010 ED. SCALA RESIDENZA,AV BEIRA MAR,,60165121,MEIRELES                                                        ,,3960,2495,177891,2025-09-23 11:14:32,FORTALEZA                                                       ,True
CE,RESIDENCIAL,AP 904 ED ARPOADOR,AV BEIRA MAR,,60165120,MEIRELES,130,2780,4880,1538542,2025-09-23 11:14:32,FORTALEZA,True
CE,APARTAMENTO                   ,AP 1805 ED SCALA RESIDENZA                                      ,AV BEIRA MAR,,60165121,MEIRELES                                                        ,,3960,2741,198267,2025-09-23 11:14:32,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 503  ED ARPOADOR,AV BEIRA MAR ,,60165121,MEIRELES,,2780,1636,75350,2025-09-23 11:14:34,FORTALEZA,True
CE,APARTAMENTO,AP 620 GAR 28 ED JAQUELINE,AV- BEIRA MAR,,60165121,MEIRELES,,3220,3534,795755,2025-09-23 11:14:34,FORTALEZA,True
CE,APARTAMENTO,AP 1806 ED SCALA RESIDENZA,AV- BEIRA MAR,,60165121,MUCURIPE,,3960,3469,694045,2025-09-23 11:14:34,FORTALEZA ,True
