codigoExterno,endereco,numero,complemento,bairro,cidade,uf,cep,tipoImovel,metragem,status
4406,RUA ISAC MEYER,356,ALTOS CASA,ALDEOTA,FORTALEZA,CE,,RESIDENCIAL,,Ativo
4065,RUA ITABORAÍ,436,CASA 206 RESID NOVA JERUSALEM,PASSARÉ,FORTAELZA,CE,60861830,CASA,,Ativo
4615,RUA JACY ,55,,ARACAPE,FORTALEZA,CE,60764840,RESIDENCIAL,63,Ativo
3669,RUA JAIME BENEVOLO,910,,JOSE BONIFACIO,FORTALEZA,CE,60050080,CASA,,Ativo
4426,RUA JAIME VASCONCELOS,577,AP 205 BL 01 ED ANTONIETA,MUCURIPE,FORTALEZA,CE,60165260,APARTAMENTO,31,Ativo
4557,RUA JOÃO CARVALHO,800,SALA 908,ALDEOTA,FORTALEZA,CE,60140140,RESIDENCIAL,48,Ativo
4233,RUA JOÃO CORDEIRO ,688,"AP 1503 , ED JOÃO CORDEIRO",MEIRELES,FORTALEZA,CE,60110355,APARTAMENTO,,Ativo
4211,"RUA JOÃO CORDEIRO, ED LA FONTAINE II",944,AP 503,CENTRO,FORTALEZA,CE,60110300,APARTAMENTO,,Ativo
3463,RUA JOAQUIM JERONIMO,559,AP 1.403 BL 14 (AP 03) RES PARK MARAPONGA,MARAPONGA,FORTALEZA,CE,60711520,APARTAMENTO,,Ativo
4146,RUA JOAQUIM LIMA ,527,AP 702 ED. ATHENAS,PAPICU,FORTALEZA,CE,,,,Ativo
4159,"RUA JOAQUIM NABUCO, ED JACQUES DE VILLON",1441,AP 702,ALDEOTA,FORTALEZA,CE,60125055,APARTAMENTO,,Ativo
4184,RUA JOSE GOMES DE MOURA ,91,AP 102 SALA  ED PATATIVA DO ASSARE,JOSE BONIFACIO ,FORTELEZA ,CE,,,,Ativo
2636,RUA JOSE NOGUEIRA FREIRE,80,AP 313 BL A ED SEVILHA PQ DEL SOL,CIDADE DOS FUNCIONARIOS                                         ,FORTALEZA                                                       ,CE,60824050,APARTAMENTO                   ,,Ativo
2359,RUA JOSE PAULO SOBRINHO,291,CASA 1 SÃO BENTO (MESSEJANA),MESSEJANA                                                       ,FORTALEZA                                                       ,CE,60000000,CASA                          ,,Ativo
2445,RUA JOSE PAULO SOBRINHO,291,CASA 2 ANTIGA RUA SAO BENTO,MESSEJANA                                                       ,FORTALEZA                                                       ,CE,60000000,CASA                          ,,Ativo
2355,RUA JOSE PAULO SOBRINHO,291, CS 1  SÃO BENTO,MESSEJANA                                                       ,FORTALEZA                                                       ,CE,60000000,CASA                          ,,Ativo
4365,RUA JOSE VILAR,600,AP 202 SOLAR DA ABOLIÇÃO,MEIRELES,FORTALEZA,CE,,APARTAMENTO,,Ativo
3518,RUA JOSE VILAR,1187,AP 201 BL C ED CHAMPS ELYSEES,ALDEOTA,FORTALEZA,CE,60125025,APARTAMENTO,,Ativo
4554,RUA JOSE VILAR ,640 AP 303,ED MAIZE ,ALDEOTA,FORTALEZA,CE,,,,Ativo
4149,RUA JOSE VILAR ,1582,AP 302 ED MANOEL MARCAL,ALDEOTA,FORTALEZA,CE,60125025,APARTAMENTO,,Ativo
4381,RUA JUAZEIRO DO NORTE ,333,"AP 302, ED RUI CASTELO BRANCO",MEIRELES,FORTALEZA,CE,60165110,APARTAMENTO ,,Ativo
4343,RUA JUAZEIRO DO NORTE ,283,"AP 103, ED ATLANTA",MEIRELES,FORTALEZA ,CE,60,APARTAMENTO,,Ativo
4730,RUA JULIA DA SILVA OLIVEIRA,68,VIVENDAS SOL POENTE CASA 01,GRILO,CAUCAIA,CE,61600370,,86,Ativo
4186,RUA JUVENAL DE CARVALHO,1051,AP 202 C ED SAO CRISTOVAO,FATIMA,FORTELEZA,CE,60050220,APARTAMENTO,,Ativo
2274,RUA LIVREIRO LUIZ MAIA,65, ,LUCIANO CAVALCANTE                                              ,FORTALEZA                                                       ,CE,60810701,CASA                          ,,Ativo
4872,RUA MAJOR FACUNDO,1925,,JOSE BONIFACIO,FORTALEZA,CE,,CASA,100,Ativo
2781,RUA MAJOR LAURINDO,137,A                                                               ,JARDIM AMERICA                                                  ,FORTALEZA                                                       ,CE,60410465,CASA                          ,,Ativo
4555,RUA MAJOR PEDRO SAMPAIO ,1499,,RODOLFO TEOFILO ,FORTALEZA,CE,,,,Ativo
3238,RUA MANOEL GOMES,80,CASA 6 COND VILLAGE MAISON,AMADOR,EUSÉBIO,CE,61760000,CASA,,Ativo
4147,RUA MANOEL LIMA SOARES ,740,AP 1101 ED VILLA PASSAREDO,LUCIANO CAVALCENTE ,FORTALEZA,CE,,,,Ativo
4454,RUA MARCOS MACEDO,1505,AP 302 ED MADISON PLACE,ALDEOTA,FORTALEZA,CE,,APARTAMENTO,,Ativo
4650,RUA MARECHAL RONDON,330,AP 403 ED GRAMADO,ALDEOTA,FORTALEZA ,CE,60175060,RESIDENCIAL,107,Ativo
4081,"RUA MAXIMIANO BARRETO, COND COPACABANA",1055,410,MESSEJANA,Fortaleza,CE,60863260,apartamento,,Ativo
3489,RUA MIRACEMA,233,A,MESSEJANA,FORTALEZA,CE,60871120,CASA,,Ativo
4651,RUA MIRTIL MEYER ,991,"AP 901 , TORRE 01, ED FANTASTIQUE",MONDUBIM,FORTALEZA,CE,60762080,APARTAMENTO,,Ativo
4778,RUA MONSENHOR CATAO,1283,AP 702 ED LAUSANNE,ALDEOTA,FORTALEZA,CE,60175000,APARTAMENTO,,Ativo
3971,RUA MORADA NOVA ,510,CASA 09 QD 42 LT14,JANGURUSSU,FORTALEZA,CE,60870610,CASA ,,Ativo
4701,RUA MOREIRA DA ROCHA,210,AP 304 TORRE 1 ED FANTASTIQUE II,MONDUBIM,FORTALEZA,CE,60762370,APARTAMENTO,49,Ativo
4713,RUA MOREIRA DA ROCHA ,210,AP 304 TORRE 02 ED. FANTASTIQUE 2,MONDUBIM,FORTALEZA,CE,60762370,APARTAMENTO,,Ativo
4444,RUA MUTAMBA,11,B (RUA JABORANDI 1157 IPTU),JANGURUSSU,FORTALEZA,CE,60865270,PONTO COMERCIAL,30,Ativo
4691,RUA NOGUEIRA ACIOLI,1030,AP 103 ED MONTERREY,CENTRO,FORTALEZA,CE,60110140,APARTAMENTO,60,Ativo
2191,RUA OLEGARIO MEMORIA,3060, ,SAPIRANGA                                                       ,FORTALEZA                                                       ,CE,60833045,CASA                          ,,Ativo
4124,RUA OLEGARIO MEMÓRIA,1362,AP 04 BL 11 VILA ALENCAR,SAPIRANGA,FORTALEZA,CE,60833045,APARTAMENTO,,Ativo
4107,RUA OLIVEIRA SOBRINHO,555,A,BOM SUCESSO,FORTALEZA,CE,60541795,CASA,,Ativo
4106,RUA OLIVEIRA SOBRINHO ,555,,BOM SUCESSO,FORTALEZA,CE,60541795,CASA ,,Ativo
4362,RUA OURO BRANCO ,48,,PRESIDENTE KENNEDY,FORTALEZA,CE,60356060,CASA,124,Ativo
4871,RUA PADRE IBIAPINA,1065,,CENTRO,FORTALEZA,CE,60035105,CASA,,Ativo
4083,RUA PADRE RODOLFO,883,,MANUEL SATIRO,FORTALEZA,CE,60764210,CASA,,Ativo
4219,RUA PADRE VADEVINO,1167,,ALDEOTA,FORTALEZA,CE,60135041,PONTO COMERCIAL,334,Ativo
4133,"RUA PAULA NEY , ED ARNALDO BERNHARD",444,AP 501,ALDEOTA,FORTALEZA,CE,60140200,APARTAMENTO,,Ativo
4372,RUA PEDRO BRASIL ,380,ALTOS,CENTRO,AQUIRAZ,CE,61700000,RESIDENCIAL ,,Ativo
4690,RUA PERO COELHO,300,,CENTRO,FORTALEZA,CE,60140100,CASA ,,Ativo
4346,RUA PERU ,2029, PONTO COMERCIAL,ITAPERI,FORTALEZA,CE,,PONTO COMERCIAL,,Ativo
4325,RUA PINHO PESSOA ,1395,,JOAQUIM TAVORA,FORTALEZA,CE,60135205,CASA,215,Ativo
4665,RUA POETA SIDNEY NETO,122,,EDSON QUEIROZ,FORTALEZA,CE,60811480,CASA,290,Ativo
4096,RUA PROFESSOR DIAS DA ROCHA,711,AP 1203 ED JOSE RANDAL DE MESQUITA,MEIRELES,FORTALEZA,CE,60170310,APARTAMENTO,,Ativo
,Rua Professor Dias da Rocha ,162,sala 07,Meireles,Fortaleza,CE,60421070,,,Ativo
4298,RUA PROFESSOR DIAS DA ROCHA ,263,,MEIRELES ,FORTALEZA,CE,,,,Ativo
4304,RUA PROFESSOR JOAQUIM ANTONIO,179,CASA,ELLERY,FORTALEZA,CE,,CASA,,Ativo
4413,RUA PROFESSOR JUCA FONTENELLE,36,Q003,LUCIANO CAVALCANTE,FORTALEZA,CE,60811080,PONTO,300,Ativo
4062,RUA PROFESSOR OTAVIO LOBO,539,AP 303 ED PORTO FINO,COCO,FORTALEZA,CE,60176051,APARTAMENTO,,Ativo
4599,RUA PROFESSOR OTAVIO LOBO ,681,AP 701- ED LIVERPOOL,COCÓ,FORTALEZA,CE,60192290,APARTAMENTO,,Ativo
4336,RUA PROFESSOR PAULO MARIA DE ARAGÃO ,121,AP 203 BL 04 ED BONAVITTA,MESSEJANA,FORTALEZA,CE,,RESIDENCIAL ,,Ativo
4403,RUA PROFESSOR VIRGILIO MORAIS,607,,AUTRAN NUNES,FORTALEZA,CE,60526720,CASA,,Ativo
4841,RUA RAFAEL TOBIAS,980,CASA 09 ED DEL MAR ,SAPIRANGA-COITE,FORTALEZA,CE,60833196,CASA ,,Ativo
4629,RUA RAIMUNDA NOGUEIRA MARTINS ,1213,,CENTRO,AQUIRAZ,CE,,CASA,,Ativo
4468,RUA RODRIGUES JUNIOR,408,,CENTRO,FORTALEZA,CE,60060000,PONTO,139,Ativo
4476,RUA  ROUXINOL,64,A,PLANALTO DO SOL,AQUIRAZ,CE,61700000,RESIDENCIAL,107,Ativo
4210,RUA SANTA TEREZINHA DO MENINO JESUS E DA SAGRADA FACE,11,,TAUAPE,FORTALEZA,CE,60135645,CASA,348,Ativo
4455,RUA SARDINHA ,54 , I ETAPA ,PORTO DAS DUNAS ,AQUIRAZ,CE,,APARTAMENTO,,Ativo
4377,RUA SILVA JATAHY ,1377,"AP 303, ED ORPRO SKY",MEIRELES,FORTALEZA,CE,,APARTAMENTO,,Ativo
1689,RUA SILVA JATAHY (1610) (R FREDERICO BORGES),124 B, CASA B,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60175040,PONTO COMERCIAL               ,,Ativo
4669,RUA SILVA PAULET,665,AP 904 TORRE  FLÁVIO MARCÍLIO COND JARDINS DE MONET,MEIRELES,FORTALEZA,CE,60120020,APARTAMENTO ,71,Ativo
4621,RUA SILVEIRA FILHO ,518,,JOQUEI CLUBE,FORTALEZA,CE,,CASA ,,Ativo
4616,RUA SOUSA GIRÃO,447,,FATIMA,FORTALEZA,CE,,CASA ,,Ativo
2598,RUA T,76,A,LOTEAMENTO VILA BURITI                                          ,MARACANAU                                                       ,CE,61900000,CASA                          ,,Ativo
4443,Rua T - ,93,casa,PARQUE DOM PEDRO,Fortaleza,CE,,,,Ativo
4571,RUA TIBURCIO RODRIGUES,100,AP 401 BL 01 ED SANTA BARBARA,TAUAPE,FORTALEZA,CE,60130450,APARTAMENTO,61,Ativo
4101,RUA TIGIPIO,104,,PRAIA DE IRACEMA,FORTALEZA,CE,60060420,CASA,103,Ativo
4364,RUA TORQUATO AGUIAR,55,AP 200 ED LARA II,MEIRELES,FORTALEZA,CE,60115010,APARTAMENTO,270,Ativo
4402,RUA TUPI,706,,HENRIQUE JORGE,FORTALEZA,CE,60520445,CASA,90,Ativo
2088,RUA TURQUESA,147,LOTEAMENTO MORADA DO SIQUEIRA,SIQUEIRA                                                        ,FORTALEZA                                                       ,CE,60732485,CASA                          ,,Ativo
4591,RUA VERA CRUZ ,780,E,PARQUE GUADALAJARA,CAUCAIA,CE,61650240,CASA ,,Ativo
4289,RUA VERDE 44 (R 5 LOT PARQUE VERDE),76 CASA 03,COND PARQUE VERDE I,JANGURUSSU,FORTALEZA,CE,,,,Ativo
4565,RUA VEREADOR PEDRO PAULO ,455 AP 506 BL 2,ED INSPIRATTO RESIDENCE CLUB ,ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA,CE,,APARTAMENTO ,,Ativo
4131,RUA VICENTE LEITE ,1154,,ALDEOTA,FORTALEZA,CE,,,,Ativo
3565,RUA VINTE E CINCO DE MARCO,200,AP 2507 ED SKY TOWER,CENTRO,FORTALEZA,CE,60060120,APARTAMENTO,,Ativo
4270,RUA VISCONDE DE MAUA,662,AP 502 ED BERMA II,MEIRELES,FORTALEZA,CE,60125160,APARTAMENTO,117,Ativo
3547,RUA VISCONDE DO RIO BRANCO,2212,CASA,JOAQUIM TÁVORA,FORTALEZA,CE,60055171,CASA,,Ativo
4331,RUA VIVENTE LEITE,550,AP 601 ED ROLAND GARROS,MEIRELES,FORTALEZA,CE,60170150,APARTAMENTO,178,Ativo
4731,RUA YPE BRANCO (ANTIGA RUA SERVIDAO DE PASSAGEM),12,,CENTRO,EUSEBIO,CE,61760465,EUSEBIO,83,Ativo
4317,RUA ZILMAR RODRIGUES MONTEIRO,190,,PADRE ROMUALDO,CAUCAIA,CE,61601045,CASA,80,Ativo
4171,RU DOUTOR GILBERTO STUDART,55,SALA 112,COCO,FORTALEZA,CE,60192095,SALA COMERCIAL ,,Ativo
1688,RUI BARBOSA,2650,,JOAQUIM TAVORA,FORTALEZA ,CE,60115222,PONTO COMECIAL,,Ativo
3116,RUI BARBOSA,2111,AP 1001 ED BOLONHA,JOAQUIM TAVORA,FORTALEZA ,CE,60115222,APARTAMENTO,,Ativo
1542,R UMARI,5, ,MUCURIPE                                                        ,FORTALEZA                                                       ,CE,60175280,GALPAO                        ,,Ativo
4117,ruRUA ROSA LEITE DE OLIVEIRA ,66,AP 102,JARDIM IRACEMA,FORTALEZA,CE,,,,Ativo
2131,R VALDETARIO MOTA,975,PONTO COMERCIAL,PAPICU,FORTALEZA,CE,60175740,COMERCIAL,,Ativo
2180,R VALDETARIO MOTA,335, ,PAPICU                                                          ,FORTALEZA                                                       ,CE,60175740,CASA                          ,,Ativo
4724,R VALDETARIO MOTA,1500,AP 702 ED. RITZ,coco,Fortaleza,CE,60192300,apartamento,130,Ativo
4589,R VERA CRUZ,780,C TERREO,PARQUE GUADALAJARA (JUREMA),CAUCAIA,CE,61650240,RESIDENCIAL,35,Ativo
4587,R VERA CRUZ,780,A,Jurema,Fortaleza,CE,,,,Ativo
4590,R- VERA CRUZ,780,D,PARQUE GUADALAJARA (JUREMA),CAUCAIA,CE,61650240,CASA,,Ativo
2530,R VEREADOR PEDRO PAULO,455,AP 305 BL 4 ED INSPIRATTO RESIDENCE CLUB,PARQUE MANIBURA                                                 ,FORTALEZA                                                       ,CE,60821716,APARTAMENTO                   ,,Ativo
3367,R- VICENTE BRAGA ,358,,PARANGABA,FORTALEZA,CE,60720650,CASA,,Ativo
1809,R VICENTE DE CASTRO,1460,AP 1302  ED ORION,COCO,FORTALEZA,CE,60813540,APARTAMENTO,,Ativo
1431,R VICENTE LEITE,1940,AP 504  ED JACQUES KLEIN,DIONISIO TORRES                                                 ,FORTALEZA                                                       ,CE,60170151,APARTAMENTO                   ,,Ativo
4732,R VICENTE LEITE ,1500,AP 404 ED SMART VICENTE LEITE ,ALDEOTA ,FORTALEZA ,CE,,,,Ativo
1466,R VICENTE LINHARES,500,SALA 501 E 510 OFFICE PLAZA BUSINESS CENTER,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60135270,SALA                          ,,Ativo
2001,R VICENTE LINHARES,1415,APTO 901 ED GENESIO BEZERRA,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60135270,APARTAMENTO                   ,,Ativo
1471,R VICENTE LINHARES,500,SALA 610 OFFICE PLAZA BUSINESS CENTER,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60135270,SALA                          ,,Ativo
2836,R VICENTE LINHARES,521,SL 1011 ED SANTANA BUSINESS CENTER                              ,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60135270,SALA                          ,,Ativo
1467,R VICENTE LINHARES,500,SALA 510 OFFICE PLAZA BUSINESS CENTER,ALDEOTA,FORTALEZA,CE,60135270,SALA,,Ativo
0197,R VICENTE LINHARES,1570,AP 701 ED PARK VIEW II,COCO                                                            ,FORTALEZA                                                       ,CE,60135270,APARTAMENTO                   ,,Ativo
4914,R VICENTE LINHARES,1550,"AP 1002, COND MAISON PLATINE",COCO,FORTALEZA,CE,60192140,,0,Ativo
1470,R VICENTE LINHARES,500,SALA 601 OFFICE PLAZA BUSINESS CENTER,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60135270,SALA                          ,,Ativo
1495,R VICENTE LINHARES,500,SALA 806 OFFICE PLAZA BUSINESS CENTER,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60135270,SALA                          ,,Ativo
2558,R VICENTE LINHARES,521,SALA 1506 ED SANTANA BUSINESS CENTER,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60135270,SALA                          ,,Ativo
4802,R VICENTE LOPES,1110,AP 04,CIDADE DOS FUNCIONARIOS,FORTALEZA,CE,,,,Ativo
4799,R VICENTE LOPES,1110,AP 01,CIDADE DOS FUNCIONARIOS,FORTALEZA,CE,60822104,RESIDENCIAL,28,Ativo
4800,R VICENTE LOPES,1110,AP 02,CIDADE DOS FUNCIONARIOS,FORTALEZA,CE,60822104,RESIDENCIAL,29,Ativo
4801,R VICENTE LOPES,1110,AP 03,CIDADE DOS FUNCIONARIOS,FORTALEZA,CE,60822104,RESIDENCIAL,23,Ativo
4803,R VICENTE LOPES,1110,AP 05,CIDADE DOS FUNCIONARIOS,FORTALEZA,CE,60822104,RESIDENCIAL,22,Ativo
3577,R- VICENTE LOPES,1110,,CIDADE DOS FUNCIONARIOS,FORTALEZA,CE,60822104,CASA,,Ativo
3578,R- VICENTE LOPES,1110,FUNDOS,CIDADE DOS FUNCIONARIOS,FORTALEZA,CE,60822104,GALPÃO,,Ativo
0341,R VIGESIMO SEXTO BATALHAO,128,CS 09 COND DALILA TEIXEIRA,MARAPONGA,FORTALEZA,CE,60712130,RESIDENCIAL,,Ativo
2594,R VIGESIMO SEXTO BATALHAO,128,CASA 03 COND DALILA TEIXEIRA,MARAPONGA                                                       ,FORTALEZA                                                       ,CE,60712130,CASA                          ,,Ativo
0340,R VIGESIMO SEXTO BATALHAO,128,CS 07 COND DALILA TEIXEIRA,MARAPONGA                                                       ,FORTALEZA                                                       ,CE,60712130,CASA                          ,,Ativo
1579,R VILEBALDO AGUIAR,1151,AP 1203 ED WAVE,COCO                                                            ,FORTALEZA                                                       ,CE,60190780,APARTAMENTO                   ,,Ativo
1479,R VILEBALDO AGUIAR,401,AP 101 BL 01 ED COLUMBIA,PAPICU                                                          ,FORTALEZA                                                       ,CE,60190780,APARTAMENTO                   ,,Ativo
0319,R VILEBALDO AGUIAR,607,AP 301 ED TAHITI,COCO,FORTALEZA,CE,60190680,APARTAMENTO,,Ativo
1032,R VILEBALDO AGUIAR,3260,AP 102 ED GUSTAVO BELC FERNANDES,PAPICU                                                          ,FORTALEZA                                                       ,CE,60190780,APARTAMENTO                   ,,Ativo
3687,R- VILEBALDO AGUIAR,2315,"APTO 1305, BLOCO 3",PAPICU,FORTALEZA,CE,60190780,APARTAMENTO,,Ativo
3685,R- VILEBALDO AGUIAR,760,AP 302 ED LUZERNE,COCO,FORTALEZA,CE,60192025,APARTAMENTO,,Ativo
3197,R- VILEBALDO AGUIAR ,2315,AP 1704 BL 3 ED MOMA CONDOMINIO,COCO,FORTALEZA ,CE,60190780,APARTAMENTO,,Ativo
3984,R- VINTE,630,,VILA VELHA ,FORTALEZA,CE,60347800,CASA,,Ativo
3982,R - VINTE DE JANEIRO,1681,ALTOS B,BARRA DO CEARA,FORTALEZA,CE,60331200,CASA,,Ativo
3983,R- VINTE DE JANEIRO,1681,ALTOS A,BARRA DO CEARA,FORTALEZA,CE,60331200,CASA,,Ativo
1628,R VINTE E CINCO DE MARCO,200,AP 2305 ED SKY TOWER,CENTRO                                                          ,FORTALEZA                                                       ,CE,60060120,APARTAMENTO                   ,,Ativo
1627,R VINTE E CINCO DE MARCO,200,AP 2301 ED SKY TOWER,CENTRO                                                          ,FORTALEZA                                                       ,CE,60060120,APARTAMENTO                   ,,Ativo
1626,R VINTE E CINCO DE MARCO,200,AP 2202 ED SKY TOWER,CENTRO                                                          ,FORTALEZA                                                       ,CE,60060120,APARTAMENTO                   ,,Ativo
1593,R VINTE E CINCO DE MARCO,200,AP 1006 ED SKY TOWER,CENTRO                                                          ,FORTALEZA                                                       ,CE,60060120,APARTAMENTO                   ,,Ativo
1757,R VINTE E CINCO DE MARCO,200,AP 1604  ED SKY TOWER,CENTRO                                                          ,FORTALEZA                                                       ,CE,60060120,APARTAMENTO                   ,,Ativo
1624,R VINTE E CINCO DE MARCO,200,AP 1606 ED SKY TOWER,CENTRO                                                          ,FORTALEZA                                                       ,CE,60060120,APARTAMENTO                   ,,Ativo
1629,R VINTE E CINCO DE MARCO,200,AP 2504 ED SKY TOWER,CENTRO                                                          ,FORTALEZA                                                       ,CE,60060120,APARTAMENTO                   ,,Ativo
1592,R VINTE E CINCO DE MARCO,200,AP 2106 ED SKY TOWER,CENTRO                                                          ,FORTALEZA                                                       ,CE,60060120,APARTAMENTO                   ,,Ativo
1591,R VINTE E CINCO DE MARCO,200,AP 505 ED SKY TOWER,CENTRO                                                          ,FORTALEZA                                                       ,CE,60060120,APARTAMENTO                   ,,Ativo
1625,R VINTE E CINCO DE MARCO,200,AP 1607 ED SKY TOWER,CENTRO                                                          ,FORTALEZA                                                       ,CE,60060120,APARTAMENTO                   ,,Ativo
